time,member_id,TREFHT
2006-04-08 00:00:00,002,275.7821722215616
2006-04-09 00:00:00,002,278.49612460024633
2006-04-10 00:00:00,002,280.4784143908303
2006-04-11 00:00:00,002,282.66571923591897
2006-04-12 00:00:00,002,282.89447545446325
2006-04-13 00:00:00,002,281.7600645606066
2006-04-14 00:00:00,002,281.52176131197496
2006-04-15 00:00:00,002,281.13780290852947
2006-04-16 00:00:00,002,281.7278365334934
2006-04-17 00:00:00,002,281.22755582906865
2006-04-18 00:00:00,002,284.5263928004133
2006-04-19 00:00:00,002,288.5515286328958
2006-04-20 00:00:00,002,284.70649293174876
2006-04-21 00:00:00,002,283.9857450344667
2006-04-22 00:00:00,002,284.39345591019304
2006-04-23 00:00:00,002,281.3820817721278
2006-04-24 00:00:00,002,280.19928964549626
2006-04-25 00:00:00,002,279.72797289962307
2006-04-26 00:00:00,002,281.43646602640655
2006-04-27 00:00:00,002,282.66410110966797
2006-04-28 00:00:00,002,284.40729701745556
2006-04-29 00:00:00,002,284.32694042500754
2006-04-30 00:00:00,002,285.5308055616526
2006-05-01 00:00:00,002,286.21734611073674
2006-05-02 00:00:00,002,288.96904921394645
2006-05-03 00:00:00,002,290.7546756302843
2006-05-04 00:00:00,002,284.98810289481946
2006-05-05 00:00:00,002,281.2858104609638
2006-05-06 00:00:00,002,280.4128250321526
2006-05-07 00:00:00,002,280.62567757153494
2006-05-08 00:00:00,002,280.42332436925903
2006-05-09 00:00:00,002,281.5640456910163
2006-05-10 00:00:00,002,281.9521467726413
2006-05-11 00:00:00,002,280.2734217036434
2006-05-12 00:00:00,002,280.54939263574676
2006-05-13 00:00:00,002,282.80661391161374
2006-05-14 00:00:00,002,284.1129397382885
2006-05-15 00:00:00,002,283.75154421602434
2006-05-16 00:00:00,002,282.75716013550795
2006-05-17 00:00:00,002,285.0174177734396
2006-05-18 00:00:00,002,287.0044362258998
2006-05-19 00:00:00,002,290.730009376293
2006-05-20 00:00:00,002,286.6364638516201
2006-05-21 00:00:00,002,283.60948841561964
2006-05-22 00:00:00,002,284.7872772339938
2006-05-23 00:00:00,002,285.52907364499896
2006-05-24 00:00:00,002,286.8736430231974
2006-05-25 00:00:00,002,284.4561517160249
2006-05-26 00:00:00,002,284.7610097030891
2006-05-27 00:00:00,002,284.32188497067926
2006-05-28 00:00:00,002,284.7879233963401
2006-05-29 00:00:00,002,282.9634258400642
2006-05-30 00:00:00,002,284.16284390161803
2006-05-31 00:00:00,002,285.73166253884597
2006-06-01 00:00:00,002,286.54067322593943
2006-06-02 00:00:00,002,285.72684573069637
2006-06-03 00:00:00,002,283.72188108456663
2006-06-04 00:00:00,002,284.31155194544516
2006-06-05 00:00:00,002,286.54300640177206
2006-06-06 00:00:00,002,287.330290636171
2006-06-07 00:00:00,002,285.52097204661
2006-06-08 00:00:00,002,285.6720715618325
2006-06-09 00:00:00,002,285.65938472758694
2006-06-10 00:00:00,002,287.29296907155117
2006-06-11 00:00:00,002,289.0363548885603
2006-06-12 00:00:00,002,290.9750799882869
2006-06-13 00:00:00,002,291.91032865424427
2006-06-14 00:00:00,002,291.97603120309975
2006-06-15 00:00:00,002,288.2366414161964
2006-06-16 00:00:00,002,288.2643647072143
2006-06-17 00:00:00,002,286.5392351069861
2006-06-18 00:00:00,002,287.5551310985588
2006-06-19 00:00:00,002,288.9621489505928
2006-06-20 00:00:00,002,288.12383811892937
2006-06-21 00:00:00,002,286.4816359948931
2006-06-22 00:00:00,002,286.20877888832575
2006-06-23 00:00:00,002,285.44908455629906
2006-06-24 00:00:00,002,285.9469799162998
2006-06-25 00:00:00,002,287.5716260365733
2006-06-26 00:00:00,002,289.72011038609566
2006-06-27 00:00:00,002,290.34900885817655
2006-06-28 00:00:00,002,290.01191011881195
2006-06-29 00:00:00,002,290.67926071750554
2006-06-30 00:00:00,002,290.25007240962066
2006-07-01 00:00:00,002,290.0276555141152
2006-07-02 00:00:00,002,289.34320584758575
2006-07-03 00:00:00,002,289.3461605909383
2006-07-04 00:00:00,002,289.79434737598217
2006-07-05 00:00:00,002,288.74575280122787
2006-07-06 00:00:00,002,287.1431818548793
2006-07-07 00:00:00,002,289.868034231339
2006-07-08 00:00:00,002,291.3824020677077
2006-07-09 00:00:00,002,289.58573349765055
2006-07-10 00:00:00,002,290.5512624402361
2006-07-11 00:00:00,002,290.88458753812205
2006-07-12 00:00:00,002,293.12388421158744
2006-07-13 00:00:00,002,293.2906568474245
2006-07-14 00:00:00,002,293.0549143520295
2006-07-15 00:00:00,002,294.8863376846772
2006-07-16 00:00:00,002,293.07579306082187
2006-07-17 00:00:00,002,290.66844364073415
2006-07-18 00:00:00,002,290.6649637951578
2006-07-19 00:00:00,002,293.24402570619213
2006-07-20 00:00:00,002,295.3615750725992
2006-07-21 00:00:00,002,293.1185561530546
2006-07-22 00:00:00,002,291.1667568387595
2006-07-23 00:00:00,002,291.4391395022472
2006-07-24 00:00:00,002,291.82244249726887
2006-07-25 00:00:00,002,291.7614238826513
2006-07-26 00:00:00,002,289.98801129983286
2006-07-27 00:00:00,002,288.65428951325924
2006-07-28 00:00:00,002,289.1898744369912
2006-07-29 00:00:00,002,289.27074070685
2006-07-30 00:00:00,002,288.56780807021846
2006-07-31 00:00:00,002,288.3367094044358
2006-08-01 00:00:00,002,289.91410340497083
2006-08-02 00:00:00,002,289.8705720632223
2006-08-03 00:00:00,002,288.5358049596085
2006-08-04 00:00:00,002,289.0544794394752
2006-08-05 00:00:00,002,290.18053908762664
2006-08-06 00:00:00,002,291.0707940458351
2006-08-07 00:00:00,002,291.53794580173025
2006-08-08 00:00:00,002,292.26218589779825
2006-08-09 00:00:00,002,292.2134647593998
2006-08-10 00:00:00,002,293.07899535346223
2006-08-11 00:00:00,002,293.9988043506146
2006-08-12 00:00:00,002,293.851663761843
2006-08-13 00:00:00,002,294.81961680621316
2006-08-14 00:00:00,002,293.96338640734416
2006-08-15 00:00:00,002,293.5862849577444
2006-08-16 00:00:00,002,291.16035505616196
2006-08-17 00:00:00,002,292.26920486317135
2006-08-18 00:00:00,002,290.4983437663057
2006-08-19 00:00:00,002,289.0617936913343
2006-08-20 00:00:00,002,288.00684935124553
2006-08-21 00:00:00,002,290.2290210359411
2006-08-22 00:00:00,002,290.8735059262066
2006-08-23 00:00:00,002,290.9182762174963
2006-08-24 00:00:00,002,289.5224608119069
2006-08-25 00:00:00,002,288.5377114088739
2006-08-26 00:00:00,002,289.3805861239404
2006-08-27 00:00:00,002,289.5728368304779
2006-08-28 00:00:00,002,289.60830791871734
2006-08-29 00:00:00,002,290.2436103690222
2006-08-30 00:00:00,002,291.6123586317875
2006-08-31 00:00:00,002,289.39417304494305
2006-09-01 00:00:00,002,288.9417197375163
2006-09-02 00:00:00,002,289.633183234085
2006-09-03 00:00:00,002,289.8197107989749
2006-09-04 00:00:00,002,290.35749854430037
2006-09-05 00:00:00,002,289.2611980649488
2006-09-06 00:00:00,002,289.77298679881756
2006-09-07 00:00:00,002,291.11103681183397
2006-09-08 00:00:00,002,291.37974624209204
2006-09-09 00:00:00,002,289.0518311265453
2006-09-10 00:00:00,002,289.6697960207311
2006-09-11 00:00:00,002,291.9986311479985
2006-09-12 00:00:00,002,294.22754832726525
2006-09-13 00:00:00,002,295.2144186456465
2006-09-14 00:00:00,002,293.8276225079619
2006-09-15 00:00:00,002,290.92609109230887
2006-09-16 00:00:00,002,288.63227457628983
2006-09-17 00:00:00,002,289.67505019696443
2006-09-18 00:00:00,002,290.3849395828496
2006-09-19 00:00:00,002,290.80950479038484
2006-09-20 00:00:00,002,289.99263255398876
2006-09-21 00:00:00,002,289.99119685760246
2006-09-22 00:00:00,002,287.86182541060697
2006-09-23 00:00:00,002,287.0128929582818
2006-09-24 00:00:00,002,287.09887692434967
2006-09-25 00:00:00,002,286.67132235202826
2006-09-26 00:00:00,002,289.48288710066606
2006-09-27 00:00:00,002,292.8120831627395
2006-09-28 00:00:00,002,291.17976322725826
2006-09-29 00:00:00,002,290.47912569017313
2006-09-30 00:00:00,002,288.87847235396066
2006-10-01 00:00:00,002,287.6765359205995
2006-10-02 00:00:00,002,287.1514856509488
2006-10-03 00:00:00,002,286.8422898184904
2006-10-04 00:00:00,002,286.3637630030379
2006-10-05 00:00:00,002,285.36549325330697
2006-10-06 00:00:00,002,285.41658475611
2006-10-07 00:00:00,002,286.9354723333741
2006-10-08 00:00:00,002,286.82651257168726
2006-10-09 00:00:00,002,283.26107872619036
2006-10-10 00:00:00,002,282.94655140391416
2006-10-11 00:00:00,002,285.58199638608295
2006-10-12 00:00:00,002,283.5277890607669
2006-10-13 00:00:00,002,282.14454108131605
2006-10-14 00:00:00,002,282.73502789313693
2006-10-15 00:00:00,002,283.65156795270536
2006-10-16 00:00:00,002,284.6098466553841
2006-10-17 00:00:00,002,285.47952771739597
2006-10-18 00:00:00,002,286.2017361043558
2006-10-19 00:00:00,002,284.74569403603806
2006-10-20 00:00:00,002,283.624278872072
2006-10-21 00:00:00,002,283.13001013554253
2006-10-22 00:00:00,002,283.74562563731274
2006-10-23 00:00:00,002,284.25484638849935
2006-10-24 00:00:00,002,285.0073055920988
2006-10-25 00:00:00,002,284.29282971340535
2006-10-26 00:00:00,002,281.83735544101137
2006-10-27 00:00:00,002,281.6310592040915
2006-10-28 00:00:00,002,282.5838108287829
2006-10-29 00:00:00,002,281.02693244867777
2006-10-30 00:00:00,002,280.23714052927755
2006-10-31 00:00:00,002,279.5150561695232
2006-11-01 00:00:00,002,280.49482927595284
2006-11-02 00:00:00,002,279.8526971972276
2006-11-03 00:00:00,002,278.8359610059281
2006-11-04 00:00:00,002,281.17036519448845
2006-11-05 00:00:00,002,285.07756683938754
2006-11-06 00:00:00,002,285.4013155493309
2006-11-07 00:00:00,002,284.1336005814623
2006-11-08 00:00:00,002,281.69012997104414
2006-11-09 00:00:00,002,279.7871249976769
2006-11-10 00:00:00,002,279.66374957040597
2006-11-11 00:00:00,002,279.6235283818366
2006-11-12 00:00:00,002,280.4882638351782
2006-11-13 00:00:00,002,279.8508601649689
2006-11-14 00:00:00,002,277.2813201637525
2006-11-15 00:00:00,002,280.121030819082
2006-11-16 00:00:00,002,280.34717188358644
2006-11-17 00:00:00,002,280.7670631700354
2006-11-18 00:00:00,002,281.5664963773868
2006-11-19 00:00:00,002,281.07277969460796
2006-11-20 00:00:00,002,279.2671974324544
2006-11-21 00:00:00,002,275.9643711572493
2006-11-22 00:00:00,002,274.2496543902436
2006-11-23 00:00:00,002,274.7908786384476
2006-11-24 00:00:00,002,276.40639790249577
2006-11-25 00:00:00,002,278.0578333205098
2006-11-26 00:00:00,002,282.05862420617615
2006-11-27 00:00:00,002,286.45909193027484
2006-11-28 00:00:00,002,285.67493276925353
2006-11-29 00:00:00,002,280.94922254994583
2006-11-30 00:00:00,002,281.4122121603998
2006-12-01 00:00:00,002,283.08921007542364
2006-12-02 00:00:00,002,281.68773012847913
2006-12-03 00:00:00,002,279.8899867685675
2006-12-04 00:00:00,002,278.8895068285261
2006-12-05 00:00:00,002,278.7768626846904
2006-12-06 00:00:00,002,279.4334339501876
2006-12-07 00:00:00,002,280.60546198242196
2006-12-08 00:00:00,002,280.4828480660639
2006-12-09 00:00:00,002,280.9262230598877
2006-12-10 00:00:00,002,279.023809959399
2006-12-11 00:00:00,002,278.90185780212386
2006-12-12 00:00:00,002,279.5069629777576
2006-12-13 00:00:00,002,279.76543381974113
2006-12-14 00:00:00,002,278.92032280369193
2006-12-15 00:00:00,002,281.58940305584434
2006-12-16 00:00:00,002,281.1426793846665
2006-12-17 00:00:00,002,280.0133389819151
2006-12-18 00:00:00,002,279.6840165566365
2006-12-19 00:00:00,002,280.9575122607626
2006-12-20 00:00:00,002,282.1540725350393
2006-12-21 00:00:00,002,283.5854352392933
2006-12-22 00:00:00,002,283.7414698404792
2006-12-23 00:00:00,002,281.93102456245043
2006-12-24 00:00:00,002,278.8745023436319
2006-12-25 00:00:00,002,279.0128332679435
2006-12-26 00:00:00,002,281.1147245123115
2006-12-27 00:00:00,002,278.93054005461914
2006-12-28 00:00:00,002,277.72390983324533
2006-12-29 00:00:00,002,280.3679753695612
2006-12-30 00:00:00,002,281.8250475602638
2006-12-31 00:00:00,002,281.42598003082946
2007-01-01 00:00:00,002,280.37224117950194
2007-01-02 00:00:00,002,280.2407650186042
2007-01-03 00:00:00,002,283.3265100929741
2007-01-04 00:00:00,002,280.95296888419875
2007-01-05 00:00:00,002,278.7561372364504
2007-01-06 00:00:00,002,276.989602050304
2007-01-07 00:00:00,002,276.38020466031924
2007-01-08 00:00:00,002,278.6653312036679
2007-01-09 00:00:00,002,278.35935555877336
2007-01-10 00:00:00,002,276.9652310989471
2007-01-11 00:00:00,002,275.347338513174
2007-01-12 00:00:00,002,275.3610926805707
2007-01-13 00:00:00,002,274.10712599745517
2007-01-14 00:00:00,002,274.41363551145946
2007-01-15 00:00:00,002,274.08782951778096
2007-01-16 00:00:00,002,274.97638167689956
2007-01-17 00:00:00,002,275.6224764719899
2007-01-18 00:00:00,002,276.826094525374
2007-01-19 00:00:00,002,276.6231458375371
2007-01-20 00:00:00,002,276.2964879141208
2007-01-21 00:00:00,002,277.426004449275
2007-01-22 00:00:00,002,276.7498065100781
2007-01-23 00:00:00,002,275.36916586388566
2007-01-24 00:00:00,002,272.55359625505224
2007-01-25 00:00:00,002,272.18589824411964
2007-01-26 00:00:00,002,277.4574254283823
2007-01-27 00:00:00,002,279.2205218017485
2007-01-28 00:00:00,002,278.8527769545509
2007-01-29 00:00:00,002,278.83672023413163
2007-01-30 00:00:00,002,277.2853529047979
2007-01-31 00:00:00,002,275.9610157305332
2007-02-01 00:00:00,002,275.48165579248763
2007-02-02 00:00:00,002,277.1388694200687
2007-02-03 00:00:00,002,275.62074656699446
2007-02-04 00:00:00,002,278.62789328736056
2007-02-05 00:00:00,002,279.432013636264
2007-02-06 00:00:00,002,277.2874595423811
2007-02-07 00:00:00,002,275.8671343754521
2007-02-08 00:00:00,002,277.5104950618032
2007-02-09 00:00:00,002,276.84723369572896
2007-02-10 00:00:00,002,277.3463907417143
2007-02-11 00:00:00,002,283.3560422917785
2007-02-12 00:00:00,002,282.9237138704324
2007-02-13 00:00:00,002,281.2488065507688
2007-02-14 00:00:00,002,279.2985875726693
2007-02-15 00:00:00,002,280.1338588379602
2007-02-16 00:00:00,002,281.3963561779769
2007-02-17 00:00:00,002,280.9098092458014
2007-02-18 00:00:00,002,281.07279481472796
2007-02-19 00:00:00,002,282.20380190530364
2007-02-20 00:00:00,002,282.43067417649627
2007-02-21 00:00:00,002,281.25096645417204
2007-02-22 00:00:00,002,279.784202006542
2007-02-23 00:00:00,002,278.6142677048315
2007-02-24 00:00:00,002,278.41425359736525
2007-02-25 00:00:00,002,279.6481371774965
2007-02-26 00:00:00,002,280.8728833479102
2007-02-27 00:00:00,002,281.4054855825334
2007-02-28 00:00:00,002,283.5324524833696
2007-03-01 00:00:00,002,283.01954465837656
2007-03-02 00:00:00,002,280.0328599951163
2007-03-03 00:00:00,002,279.9968817901233
2007-03-04 00:00:00,002,281.4900771560183
2007-03-05 00:00:00,002,280.74015553250626
2007-03-06 00:00:00,002,282.7642794643996
2007-03-07 00:00:00,002,285.1245981026321
2007-03-08 00:00:00,002,283.6621216668324
2007-03-09 00:00:00,002,281.6378171492527
2007-03-10 00:00:00,002,282.7892614511299
2007-03-11 00:00:00,002,281.6461985624303
2007-03-12 00:00:00,002,280.07362570020064
2007-03-13 00:00:00,002,282.4917385203053
2007-03-14 00:00:00,002,284.68334673272716
2007-03-15 00:00:00,002,283.72948348110964
2007-03-16 00:00:00,002,281.3544867513303
2007-03-17 00:00:00,002,283.53899995423194
2007-03-18 00:00:00,002,280.1330594999272
2007-03-19 00:00:00,002,280.25812187997207
2007-03-20 00:00:00,002,283.0892122910664
2007-03-21 00:00:00,002,283.9939053002332
2007-03-22 00:00:00,002,286.80516829890547
2007-03-23 00:00:00,002,281.7167018540071
2007-03-24 00:00:00,002,279.305970405671
2007-03-25 00:00:00,002,282.3100903779518
2007-03-26 00:00:00,002,284.2239813120359
2007-03-27 00:00:00,002,286.1165862439498
2007-03-28 00:00:00,002,282.9956679493934
2007-03-29 00:00:00,002,282.7298438687798
2007-03-30 00:00:00,002,279.39769056127517
2007-03-31 00:00:00,002,279.4609148918893
2007-04-01 00:00:00,002,279.6420522192977
2007-04-02 00:00:00,002,280.32182672190555
2007-04-03 00:00:00,002,279.24477073379325
2007-04-04 00:00:00,002,283.083297154538
2007-04-05 00:00:00,002,285.8806046160392
2007-04-06 00:00:00,002,285.89250325646873
2007-04-07 00:00:00,002,287.8422725337648
2007-04-08 00:00:00,002,283.08710026243233
2007-04-09 00:00:00,002,281.3293516038026
2007-04-10 00:00:00,002,282.9460315681298
2007-04-11 00:00:00,002,282.2001426898584
2007-04-12 00:00:00,002,284.19075827346967
2007-04-13 00:00:00,002,285.9792432342305
2007-04-14 00:00:00,002,288.1602710176005
2007-04-15 00:00:00,002,283.79393682369
2007-04-16 00:00:00,002,282.0166901269313
2007-04-17 00:00:00,002,282.25229980351213
2007-04-18 00:00:00,002,280.57936779194597
2007-04-19 00:00:00,002,280.3514395971748
2007-04-20 00:00:00,002,281.9938305309704
2007-04-21 00:00:00,002,284.06538568120345
2007-04-22 00:00:00,002,283.63749700751106
2007-04-23 00:00:00,002,284.800985304693
2007-04-24 00:00:00,002,285.5042635185768
2007-04-25 00:00:00,002,283.78906689623955
2007-04-26 00:00:00,002,283.39029262790933
2007-04-27 00:00:00,002,282.7170908005498
2007-04-28 00:00:00,002,282.1134967450897
2007-04-29 00:00:00,002,282.96117221788177
2007-04-30 00:00:00,002,284.4332401691392
2007-05-01 00:00:00,002,285.47562674757336
2007-05-02 00:00:00,002,285.10264457254897
2007-05-03 00:00:00,002,286.1920295221044
2007-05-04 00:00:00,002,282.2056608934399
2007-05-05 00:00:00,002,282.35820270020395
2007-05-06 00:00:00,002,282.9295476815417
2007-05-07 00:00:00,002,284.6333040845079
2007-05-08 00:00:00,002,283.822283153643
2007-05-09 00:00:00,002,282.5508397365182
2007-05-10 00:00:00,002,286.2900416600793
2007-05-11 00:00:00,002,287.6299812939613
2007-05-12 00:00:00,002,289.5208613202328
2007-05-13 00:00:00,002,290.6145587694908
2007-05-14 00:00:00,002,289.1421512466548
2007-05-15 00:00:00,002,290.5685565180193
2007-05-16 00:00:00,002,289.6867544247768
2007-05-17 00:00:00,002,290.10580084162456
2007-05-18 00:00:00,002,290.24805355522693
2007-05-19 00:00:00,002,288.1280216599912
2007-05-20 00:00:00,002,284.24980635734164
2007-05-21 00:00:00,002,284.3336388526507
2007-05-22 00:00:00,002,285.9060348626924
2007-05-23 00:00:00,002,286.1714628217097
2007-05-24 00:00:00,002,285.04381459912366
2007-05-25 00:00:00,002,284.5503969586331
2007-05-26 00:00:00,002,287.46540214886875
2007-05-27 00:00:00,002,290.7077958267716
2007-05-28 00:00:00,002,289.5434967880038
2007-05-29 00:00:00,002,289.02179439395604
2007-05-30 00:00:00,002,287.95115825589664
2007-05-31 00:00:00,002,289.2701715323834
2007-06-01 00:00:00,002,288.9685118618139
2007-06-02 00:00:00,002,288.35132397181064
2007-06-03 00:00:00,002,288.86442054682084
2007-06-04 00:00:00,002,289.0921264912838
2007-06-05 00:00:00,002,290.3646808065332
2007-06-06 00:00:00,002,291.9418463028088
2007-06-07 00:00:00,002,290.15232878258524
2007-06-08 00:00:00,002,290.09746652284866
2007-06-09 00:00:00,002,289.93509779248853
2007-06-10 00:00:00,002,290.6674500099945
2007-06-11 00:00:00,002,291.86497822069487
2007-06-12 00:00:00,002,292.0773284069829
2007-06-13 00:00:00,002,289.1649769927236
2007-06-14 00:00:00,002,288.14448684021016
2007-06-15 00:00:00,002,287.4528394371416
2007-06-16 00:00:00,002,288.71430986715484
2007-06-17 00:00:00,002,288.13711904731196
2007-06-18 00:00:00,002,286.72090290803806
2007-06-19 00:00:00,002,287.2442807342705
2007-06-20 00:00:00,002,288.22730310180367
2007-06-21 00:00:00,002,288.4271049205627
2007-06-22 00:00:00,002,287.8618499853034
2007-06-23 00:00:00,002,290.35109511626507
2007-06-24 00:00:00,002,292.86778710137713
2007-06-25 00:00:00,002,290.96152310012036
2007-06-26 00:00:00,002,289.9601084976446
2007-06-27 00:00:00,002,290.78542217853055
2007-06-28 00:00:00,002,291.82800236740627
2007-06-29 00:00:00,002,290.0109448559399
2007-06-30 00:00:00,002,288.6140059032212
2007-07-01 00:00:00,002,289.4551956756887
2007-07-02 00:00:00,002,290.9023598989399
2007-07-03 00:00:00,002,291.3724386770496
2007-07-04 00:00:00,002,291.060235233854
2007-07-05 00:00:00,002,290.4220726995201
2007-07-06 00:00:00,002,292.9332438399554
2007-07-07 00:00:00,002,294.18416465604463
2007-07-08 00:00:00,002,292.82609996265046
2007-07-09 00:00:00,002,293.7881220935235
2007-07-10 00:00:00,002,295.9658554916085
2007-07-11 00:00:00,002,294.718321040076
2007-07-12 00:00:00,002,292.03548967741204
2007-07-13 00:00:00,002,290.27799260937064
2007-07-14 00:00:00,002,290.71240612960753
2007-07-15 00:00:00,002,292.1084628669573
2007-07-16 00:00:00,002,293.15182866436317
2007-07-17 00:00:00,002,293.390978490147
2007-07-18 00:00:00,002,294.0423401984669
2007-07-19 00:00:00,002,295.2310974083789
2007-07-20 00:00:00,002,294.2931816490263
2007-07-21 00:00:00,002,292.6404276451306
2007-07-22 00:00:00,002,291.6690840346193
2007-07-23 00:00:00,002,292.18308656765885
2007-07-24 00:00:00,002,291.3014793968688
2007-07-25 00:00:00,002,290.10468489502534
2007-07-26 00:00:00,002,288.6938668933644
2007-07-27 00:00:00,002,287.6092039294963
2007-07-28 00:00:00,002,288.0236693899937
2007-07-29 00:00:00,002,288.45116401318535
2007-07-30 00:00:00,002,288.77958951290367
2007-07-31 00:00:00,002,288.682585304814
2007-08-01 00:00:00,002,289.12341023313996
2007-08-02 00:00:00,002,288.67710592100786
2007-08-03 00:00:00,002,290.0399088586511
2007-08-04 00:00:00,002,290.2210809007171
2007-08-05 00:00:00,002,289.9778877634483
2007-08-06 00:00:00,002,288.6270241133203
2007-08-07 00:00:00,002,288.791870488843
2007-08-08 00:00:00,002,289.2776226201938
2007-08-09 00:00:00,002,290.03625133564316
2007-08-10 00:00:00,002,289.07962877796143
2007-08-11 00:00:00,002,290.04425486939124
2007-08-12 00:00:00,002,291.6729580988679
2007-08-13 00:00:00,002,293.0000276678375
2007-08-14 00:00:00,002,295.3689535692212
2007-08-15 00:00:00,002,291.069460999424
2007-08-16 00:00:00,002,288.4022557967167
2007-08-17 00:00:00,002,289.2485612539184
2007-08-18 00:00:00,002,290.35163363778764
2007-08-19 00:00:00,002,292.52744365498415
2007-08-20 00:00:00,002,291.45342461883615
2007-08-21 00:00:00,002,290.3528173563656
2007-08-22 00:00:00,002,290.23806809362605
2007-08-23 00:00:00,002,292.02608631744687
2007-08-24 00:00:00,002,290.91114918404634
2007-08-25 00:00:00,002,289.9099274500856
2007-08-26 00:00:00,002,291.21668182112967
2007-08-27 00:00:00,002,292.99314140426424
2007-08-28 00:00:00,002,294.86028815196465
2007-08-29 00:00:00,002,295.19253855046634
2007-08-30 00:00:00,002,295.7102248978163
2007-08-31 00:00:00,002,295.3936972348454
2007-09-01 00:00:00,002,294.17230738827385
